startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus,diagnostic_website_status,diagnostic_action
65fc0a5ae4b07fb5e52ffbe2,RHIZOME SOFTWARE PRIVATE LIMITED,DIPP160620,RECOGNISED,U62013MH2023PTC415749,Prototype,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK,No website in master,Web-search for official website and public contacts
65f15886e4b023ec3d757757,TERRACELL POWER SYSTEMS PRIVATE LIMITED,DIPP160802,RECOGNISED,U29304MH2023PTC413351,Prototype,Nagpur,Maharashtra,Renewable Energy,Manufacture of Machinery and Equipment,,,,,OK,No website in master,Web-search for official website and public contacts
65e6f274e4b063fe21c65563,ISHA SPACES (OPC) PRIVATE LIMITED,DIPP159133,RECOGNISED,U68200MH2023OPC414433,Prototype,Nagpur,Maharashtra,Real Estate,Others,,,,,OK,No website in master,Web-search for official website and public contacts
65cca266e4b0da2d9424d6e2,GAME CITY MEDIA PRIVATE LIMITED,DIPP157049,RECOGNISED,U58203MH2023PTC409162,Prototype,Nagpur,Maharashtra,Other Specialty Retailers,Others,,,,,OK,No website in master,Web-search for official website and public contacts
65ca15bde4b0cdd545781a8a,SIMO SCREENS PRIVATE LIMITED,DIPP148882,RECOGNISED,U25993MH2023PTC410347,Prototype,Nagpur,Maharashtra,Design,Industrial Design,,,,,OK,No website in master,Web-search for official website and public contacts
65c35b97e4b0d4fa450092ee,SILVER OAKS ZIVI PRIVATE LIMITED,DIPP157822,RECOGNISED,U70109MH2020PTC340838,Scaling,Nagpur,Maharashtra,Professional & Commercial Services,Others,,,,,OK,No website in master,Web-search for official website and public contacts
65c0b03de4b0d4fa44ff9026,MOHANTY PROJECTS PRIVATE LIMITED,DIPP156063,RECOGNISED,U35105MH2024PTC417468,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
65b8dce8e4b04745d80b062c,VOYAGE ROBOTICSPRIVATE LIMITED,DIPP155038,RECOGNISED,U85490MH2023PTC416437,Prototype,Nagpur,Maharashtra,Education,Coaching,,,,,OK,No website in master,Web-search for official website and public contacts
65b799cce4b0db6d377f5c32,V5 IDEAS PRIVATE LIMITED,DIPP154092,RECOGNISED,U72100MH2023PTC409498,Prototype,Nagpur,Maharashtra,Nanotechnology,Others,,,,,OK,No website in master,Web-search for official website and public contacts
65ae2c4fe4b0b0f811cf497d,AV PATHOLOGY LABORATORY(OPC) PRIVATE LIMITED,DIPP154710,RECOGNISED,U86900PN2023OPC226649,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
65a65b7be4b0821e58c3b176,KCYBER EXPERTS PRIVATE LIMITED,DIPP154101,RECOGNISED,U55101MH2016PTC287686,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
6594dd9de4b02fed18d23d73,ROBO BAZAR PRIVATE LIMITED,DIPP153059,RECOGNISED,U46593MH2023PTC413355,Prototype,Nagpur,Maharashtra,Technology Hardware,Electronics,,,,,OK,No website in master,Web-search for official website and public contacts
657ab2bbe4b0846ec678a1fe,EGRESAN AUTTOGOES PRIVATE LIMITED,DIPP151859,RECOGNISED,U25995MH2023PTC408519,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
657845e3e4b0b08e4574df8a,MIXBAG SOLAR POWER (OPC) PRIVATE LIMITED,DIPP151762,RECOGNISED,U27104MH2023OPC404874,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK,No website in master,Web-search for official website and public contacts
656daf5be4b0435f68ea34a7,PRETORIUS TOURISM CONSULTING PRIVATE LIMITED,DIPP151322,RECOGNISED,U70200MH2023PTC408407,Prototype,Nagpur,Maharashtra,Travel & Tourism,Experiential Travel,,,,,OK,No website in master,Web-search for official website and public contacts
656b6795e4b0435f68e9ec55,RELIRA BLASTECH LLP,DIPP151293,RECOGNISED,ACB-8528,Prototype,Nagpur,Maharashtra,Technology Hardware,Embedded,,,,,OK,No website in master,Web-search for official website and public contacts
656a218ae4b0435f68e9b9ea,VIBGYOR PIXEL PRINTS PRIVATE LIMITED,DIPP151251,RECOGNISED,U18115MH2023PTC410259,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Commercial Printing Services,,,,,OK,No website in master,Web-search for official website and public contacts
656871ede4b083bab566cc53,SAANZ SAMRUDDHI INDUSTRIES PRIVATE LIMITED,DIPP150574,RECOGNISED,U24104MH2023PTC409214,Prototype,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
654b5cc4e4b0da30fcfa2f93,ORIENTAL ASSOCIATES SECURITY SERVICES PRIVATE LIMITED,DIPP150648,RECOGNISED,U74999MH2021PTC370344,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Employment Services,,,,,OK,No website in master,Web-search for official website and public contacts
6548952ee4b0da30fcf97c6c,Nakshatra Pharma Impex India Pvt Ltd,DIPP158755,RECOGNISED,U47721MH2023PTC412000,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK,No website in master,Web-search for official website and public contacts
65364041e4b01077699ceffb,FULARK INTERNATIONAL LLP,DIPP150172,RECOGNISED,ACD-4948,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
652fb912e4b0af4b35d96fe9,MARKSMAN MANPOWER SERVICES PRIVATE LIMITED,DIPP149783,RECOGNISED,U80100MH2023PTC410735,Validation,Nagpur,Maharashtra,Security Solutions,Others,,,,,OK,No website in master,Web-search for official website and public contacts
652d4a8ce4b0af4b35d8e75a,NOOPH TECHNOLOGIES PRIVATE LIMITED,DIPP149525,RECOGNISED,U62099MH2023PTC412052,Prototype,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK,No website in master,Web-search for official website and public contacts
6523f622e4b0a788fc715bb3,INNVOMINDZZ INDIA LLP,DIPP148870,RECOGNISED,ACC-8133,Prototype,Nagpur,Maharashtra,Education,Skill Development,,,,,OK,No website in master,Web-search for official website and public contacts
651fb4f8e4b04a801578b6be,QURIT PHARMACEUTICAL PRIVATE LIMITED,DIPP148446,RECOGNISED,U46497PN2023PTC223692,Prototype,Nagpur,Maharashtra,Marketing,Sales,,,,,OK,No website in master,Web-search for official website and public contacts
651d0f0be4b023326373ca4e,BIZFIX BUSINESS SOLUTION PRIVATE LIMITED,DIPP149451,RECOGNISED,U74999MH2022PTC385744,Validation,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
651cf184e4b023326373bde5,CARDEN APPLIANCES PRIVATE LIMITED,DIPP148045,RECOGNISED,U32109PN2021PTC207107,Validation,Nagpur,Maharashtra,Technology Hardware,Electronics,,,,,OK,No website in master,Web-search for official website and public contacts
65152b43e4b023326372a299,ANNACHTRA INTERNATIONAL ORGANISATION LLP,DIPP155712,RECOGNISED,AAU-4590,Prototype,Nagpur,Maharashtra,Agriculture,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
65152610e4b023326372a0a6,HBTCREATIONS PRIVATE LIMITED,DIPP149909,RECOGNISED,U72900MH2021PTC372761,Prototype,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK,No website in master,Web-search for official website and public contacts
6513f330e4b0304aab01aac6,LOTUS GUARDS AND ALLIED SERVICES (OPC) PRIVATE LIMITED,DIPP147600,RECOGNISED,U80100MH2023OPC401711,Validation,Nagpur,Maharashtra,Security Solutions,Others,,,,,OK,No website in master,Web-search for official website and public contacts
650eeabae4b0b4db2d729db2,ENERGENEX BIO FUELS PRIVATE LIMITED,DIPP147125,RECOGNISED,U25121MH2023PTC405368,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
650c4b36e4b0b4db2d721a0c,THAVISHA PROJECTS (OPC) PRIVATE LIMITED,DIPP147263,RECOGNISED,U45309MH2022OPC381851,EarlyTraction,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
650c1bb4e4b0b4db2d71da20,VIDRAM VENTURES PRIVATE LIMITED,DIPP146945,RECOGNISED,U25999MH2023PTC410858,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
65097d2fe4b055d0eb7b33c2,RUMINET TECHNOLOGIES PRIVATE LIMITED,DIPP146677,RECOGNISED,U62099MH2023PTC402752,Validation,Nagpur,Maharashtra,Architecture Interior Design,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6504156ee4b038ca5054bbc5,ALCSAVIOUR TECHNOLOGIES PRIVATE LIMITED,DIPP146279,RECOGNISED,U27900MH2023PTC398156,Validation,Nagpur,Maharashtra,Technology Hardware,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6502c31ee4b038ca505474c4,PUSHPANCHAL FOUNDATION,DIPP151050,RECOGNISED,,Validation,Nagpur,Maharashtra,Education,Skill Development,,,,,OK,No website in master,Web-search for official website and public contacts
64fc2e4ee4b05092173b9f0b,BRAMHANEE FURNITURE,DIPP144749,RECOGNISED,NG000007746,Validation,Nagpur,Maharashtra,Construction,Homebuilding,,,,,OK,No website in master,Web-search for official website and public contacts
64f9ac59e4b00b8c0d993239,FRANCINA & FRANCIS CONSULTING (OPC) PRIVATE LIMITED,DIPP145384,RECOGNISED,U72900MH2021OPC370333,Prototype,Nagpur,Maharashtra,Enterprise Software,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64f972d0e4b00b8c0d991fa6,PRATIKSHAM SOFTWARES PRIVATE LIMITED,DIPP145335,RECOGNISED,U72900MH2017PTC289516,Scaling,Nagpur,Maharashtra,IT Services,Application Development,,,,,OK,No website in master,Web-search for official website and public contacts
64f4a208e4b0c7662b3aa97e,NILVIL VENTURES PRIVATE LIMITED,DIPP144719,RECOGNISED,U82990MH2023PTC405669,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64f1b0e6e4b0c7662b3a265d,ARYAWARTA MANPOWER CONSULTANCY (OPC) PRIVATE LIMITED,DIPP144560,RECOGNISED,U78100MH2023OPC402851,EarlyTraction,Nagpur,Maharashtra,Human Resources,Talent Management,,,,,OK,No website in master,Web-search for official website and public contacts
64f086ffe4b0c7662b39e80d,ORGOSYNTH CHEMICALS PRIVATE LIMITED,DIPP144508,RECOGNISED,U24100MH2020PTC335657,Validation,Nagpur,Maharashtra,Chemicals,Specialty Chemicals,,,,,OK,No website in master,Web-search for official website and public contacts
64ec2c94e4b094770c70937f,SHUBH ARAMB TEA PRODUCTS PRIVATE LIMITED,DIPP144019,RECOGNISED,U46306MH2023PTC405624,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
64ec22a2e4b094770c709088,BEST TAX INFO PRIVATE LIMITED,DIPP144016,RECOGNISED,U74999PN2021PTC202957,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
64e35a21e4b07d1e25b23c33,BCS ENGINEERING (OPC) PRIVATE LIMITED,DIPP143407,RECOGNISED,U28110MH2023OPC404246,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Supplies,,,,,OK,No website in master,Web-search for official website and public contacts
64e1a330e4b07d1e25b1d600,SPANTRONIX INDIA PRIVATE LIMITED,DIPP157740,RECOGNISED,U27900MH2023PTC407934,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
64df1f04e4b07d1e25b1735a,CYPHY TECH SECURITY PRIVATE LIMITED,DIPP144372,RECOGNISED,U80200MH2023PTC399729,Scaling,Nagpur,Maharashtra,Security Solutions,Cyber Security,,,,,OK,No website in master,Web-search for official website and public contacts
64d9ed77e4b0f4b8e2694a82,PRAVIN BORKUTE COTSPIN PRIVATE LIMITED,DIPP143038,RECOGNISED,U17301MH2022PTC380390,Validation,Nagpur,Maharashtra,Textiles & Apparel,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64d62ec5e4b033b7ac84b800,KEEYGREDIENTS HEALTHFOODS LLP,DIPP142447,RECOGNISED,ACC-2472,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
64d1f278e4b06ac59f048a92,HOMSLOO SANITECH PRIVATE LIMITED,DIPP142005,RECOGNISED,U37003MH2023PTC408181,Validation,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64cde598e4b0c4486e8aa739,TRUE GRADE IMPEX PRIVATE LIMITED,DIPP141698,RECOGNISED,U21093MH2022PTC375273,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Supplies,,,,,OK,No website in master,Web-search for official website and public contacts
64ca5355e4b0c4486e8a143b,ASTABRATA TOKENIZATION PRIVATE LIMITED,DIPP141523,RECOGNISED,U62099MH2023PTC399714,Prototype,Nagpur,Maharashtra,Enterprise Software,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64c9c4a9e4b0c4486e89ce53,DIFI DIGITAL FASHION PARK PRIVATE LIMITED,DIPP141292,RECOGNISED,U72900MH2020PTC347598,Prototype,Nagpur,Maharashtra,Fashion,Fan Merchandise,,,,,OK,No website in master,Web-search for official website and public contacts
64c8c9a8e4b0c4486e89a599,SAMSAL TECHSERVE PRIVATE LIMITED,DIPP142203,RECOGNISED,U46512MH2023PTC405090,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Integrated communication services,,,,,OK,No website in master,Web-search for official website and public contacts
64c4f2f4e4b0c4486e8913fb,BRANDOVVEN PRIVATE LIMITED,DIPP140976,RECOGNISED,U74103MH2023PTC402729,Prototype,Nagpur,Maharashtra,Marketing,Digital Marketing (SEO Automation),,,,,OK,No website in master,Web-search for official website and public contacts
64c239dfe4b0c4486e88b1e6,ACCORD AVIATION PRIVATE LIMITED,DIPP140857,RECOGNISED,U74999MH2017PTC297404,Prototype,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Aviation & Others,,,,,OK,No website in master,Web-search for official website and public contacts
64c0b33ce4b0c4486e8871b1,ELITRA TECHNOVISION PRIVATE LIMITED,DIPP140612,RECOGNISED,U73100MH2023PTC405062,EarlyTraction,Nagpur,Maharashtra,Media & Entertainment,Digital Media,,,,,OK,No website in master,Web-search for official website and public contacts
64c01629e4b0c4486e88648a,TRIPOD TECHNOLOGIES PRIVATE LIMITED,DIPP140602,RECOGNISED,U72501MH2016PTC288372,Scaling,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK,No website in master,Web-search for official website and public contacts
64bf96e9e4b0c4486e883a56,CAPITAL ASSOCIATES,DIPP140260,RECOGNISED,NG000008481,Validation,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64bbb291e4b0c4486e87a9f3,DANDARE BEVERAGES PRIVATE LIMITED,DIPP140412,RECOGNISED,U46308MH2023PTC406457,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64ba60fce4b0c4486e87765b,SAI SHIVAANSH INDUSTRIES (I) PRIVATE LIMITED,DIPP140933,RECOGNISED,U20234MH2023PTC405921,Prototype,Nagpur,Maharashtra,Other Specialty Retailers,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64b9349ee4b0c4486e874b44,TRINITY FORTUNE PRIVATE LIMITED,DIPP139964,RECOGNISED,U93090MH2022PTC378276,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64b8f549e4b0c4486e871b99,TULJAI WATER SOLUTIONS,DIPP141031,RECOGNISED,15662,Validation,Nagpur,Maharashtra,Green Technology,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64b8e125e4b0c4486e8709e0,VT AGROVET PRIVATE LIMITED,DIPP140096,RECOGNISED,U01100MH2022PTC382634,Validation,Nagpur,Maharashtra,Agriculture,Animal Husbandry,,,,,OK,No website in master,Web-search for official website and public contacts
64b8bfc5e4b0c4486e86fcff,WIFIKATTA COMMUNICATIONS PRIVATE LIMITED,DIPP140071,RECOGNISED,U64204MH2022PTC394415,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Network Technology Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
64b7fbc1e4b0c4486e86f042,JASSWIND REAL FOOD SERVICES PRIVATE LIMITED,DIPP139482,RECOGNISED,U47219MH2023PTC404128,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64b7822ae4b0c4486e86cfce,PATKOTWAR FOOD PRODUCTS PRIVATE LIMITED,DIPP139544,RECOGNISED,U56102MH2023PTC405939,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64b77f03e4b0c4486e86cebd,ABHIVRDH WELLNESS (OPC) PRIVATE LIMITED,DIPP139455,RECOGNISED,U87200MH2023OPC402258,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
64b50ba7e4b0c4486e8670e8,HDSN LIFESCIENCES PRIVATE LIMITED,DIPP141112,RECOGNISED,U21002MH2023PTC406530,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64b0ebc3e4b0ca7b139a7b22,DISP CARE PRIVATE LIMITED,DIPP139040,RECOGNISED,U13996MH2023PTC402633,Prototype,Nagpur,Maharashtra,Textiles & Apparel,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64b0de85e4b0ca7b139a761b,SHRI RAJARAMTEK FARMERS PRODUCER COMPANYLIMITED,DIPP139036,RECOGNISED,U01611MH2023PTC400555,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
64afde59e4b0ca7b139a5991,KRUSHIKRANTI SHETKARI UTPADAK FARMER PRODUCER COMPANY LIMITED,DIPP139095,RECOGNISED,U01409MH2022PTC386149,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK,No website in master,Web-search for official website and public contacts
64ad3fc0e4b0ca7b1399ddf4,MEDIDEK HEALTHCARE PRIVATE LIMITED,DIPP138805,RECOGNISED,U74909MH2023PTC405996,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,,,,,OK,No website in master,Web-search for official website and public contacts
64ad1b54e4b0ca7b1399d1dc,NAGPUR COUNCIL OF FIRE SERVICE AND SAFETY EDUCATION,DIPP139643,RECOGNISED,U80302MH2022NPL385463,Prototype,Nagpur,Maharashtra,Social Impact,NGO,,,,,OK,No website in master,Web-search for official website and public contacts
64a9531ce4b06880ba8ca55d,JAY KASHYAP OUTSOURCING LLP,DIPP138366,RECOGNISED,ACB-8787,Prototype,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64a90ae1e4b06880ba8c91ae,MITHEELA MANPOWER & SECURITY LLP,DIPP138511,RECOGNISED,ACB-8507,Prototype,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64a3081be4b0a5524e7cf74c,LIVETUNES MUSIC PRIVATE LIMITED,DIPP138083,RECOGNISED,U92419MH2022PTC384647,Prototype,Nagpur,Maharashtra,Media & Entertainment,Entertainment,,,,,OK,No website in master,Web-search for official website and public contacts
649ec002e4b0a5524e7bb7c8,KUSUM OUTSOURCING LLP,DIPP137271,RECOGNISED,ACB-7650,Prototype,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
649d78abe4b0a5524e7b4834,VETRIX NUTRITION PRIVATE LIMITED,DIPP137421,RECOGNISED,U74999MH2017PTC291799,Validation,Nagpur,Maharashtra,Agriculture,Animal Husbandry,,,,,OK,No website in master,Web-search for official website and public contacts
649bd37ee4b063b4996c0b52,SUPA TECHNOLOGY CENTER AND CONSULTANCY PRIVATE LIMITED,DIPP137467,RECOGNISED,U62099MH2023PTC402553,Prototype,Nagpur,Maharashtra,Education,Skill Development,,,,,OK,No website in master,Web-search for official website and public contacts
64957b6ce4b063b4996a8578,BLIINC INNOVATIONS PRIVATE LIMITED,DIPP137041,RECOGNISED,U72900MH2022PTC375551,Validation,Nagpur,Maharashtra,IT Services,Product Development,,,,,OK,No website in master,Web-search for official website and public contacts
6492f6f5e4b0a9bff5ca309b,ONE POINT FURNITURE SOLUTIONS PRIVATE LIMITED,DIPP136712,RECOGNISED,U36999MH2019PTC333135,Prototype,Nagpur,Maharashtra,Other Specialty Retailers,Home Furnishings Retailers,,,,,OK,No website in master,Web-search for official website and public contacts
6492dc97e4b0a9bff5ca29d8,HEIL AAROGYAM MEDICARE PRIVATE LIMITED,DIPP136897,RECOGNISED,U21003MH2023PTC402514,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
648d84dde4b0a9bff5c9034f,CONVERGING DYNAMICS PRIVATE LIMITED,DIPP136093,RECOGNISED,U72900MH2022PTC387685,Prototype,Nagpur,Maharashtra,IT Services,Others,,,,,OK,No website in master,Web-search for official website and public contacts
648c52b9e4b0a9bff5c8cd88,MAA BAMLESHWARI REFRACTORIES PRIVATE LIMITED,DIPP144700,RECOGNISED,U26999MH2022PTC396446,Validation,Nagpur,Maharashtra,Chemicals,Others,,,,,OK,No website in master,Web-search for official website and public contacts
648c3895e4b0a9bff5c8c246,AASA HELP HEALTH CARE FOUNDATION,DIPP136045,RECOGNISED,U85300MH2022NPL391717,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,,,,,OK,No website in master,Web-search for official website and public contacts
648c0435e4b0a9bff5c8ac96,BS2-EXPORTS PRIVATE LIMITED,DIPP136303,RECOGNISED,U15549MH2022PTC393610,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
648aa426e4b0a9bff5c82c44,BS2 Purifa Private Limited,DIPP136205,RECOGNISED,U11043MH2023PTC401453,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64896b4ce4b0a9bff5c79a3b,SONWE RIDE SYSTEM (OPC) PRIVATE LIMITED,DIPP135900,RECOGNISED,U49224MH2023OPC403723,Prototype,Nagpur,Maharashtra,Logistics,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6488b02de4b0a9bff5c75f0f,DFG FACILITIES MANAGEMENT PRIVATE LIMITED,DIPP136759,RECOGNISED,U74999MH2022PTC382054,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
6481d147e4b0ac8d4b2f6687,SAIEGIS MANUFACTURING AND EXPORT (OPC) PRIVATE LIMITED,DIPP136406,RECOGNISED,U24109MH2023OPC404332,Validation,Nagpur,Maharashtra,Technology Hardware,Manufacturing,,,,,OK,No website in master,Web-search for official website and public contacts
64807485e4b018711389f6df,GEMGOVIN PRIVATE LIMITED,DIPP135751,RECOGNISED,U51909MH2023PTC397196,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
648011a6e4b0349752878dad,METAGURUKUL KNOWLEDGE CONSULTING PRIVATELIMITED,DIPP135743,RECOGNISED,U85499MH2023PTC401987,Validation,Nagpur,Maharashtra,Education,Others,,,,,OK,No website in master,Web-search for official website and public contacts
647ecfc0e4b034975286f547,VIPRA RESOURCES AND MANAGEMENT PRIVATE LIMITED,DIPP135726,RECOGNISED,U74999MH2021PTC370568,Validation,Nagpur,Maharashtra,Security Solutions,Public Citizen Security Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
647ec4a0e4b034975286edc0,AYZAL HERBALS AND FRAGRANCES PRIVATE LIMITED,DIPP135724,RECOGNISED,U20239MH2023PTC403148,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
647dc7dbe4b034975286896a,EKAAR WELLNESS PRIVATE LIMITED,DIPP136395,RECOGNISED,U47219MH2023PTC402981,Prototype,Nagpur,Maharashtra,Travel & Tourism,Hospitality,,,,,OK,No website in master,Web-search for official website and public contacts
64770e84e4b0d597a0316287,FINE FEATHERS MEDICAL SERVICES PRIVATE LIMITED,DIPP134716,RECOGNISED,U72900MH2022PTC380739,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
6476f5b6e4b0d597a0315368,BKJ OVERSEAS PRIVATE LIMITED,DIPP135774,RECOGNISED,U82990MH2023PTC400237,Validation,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6475c483e4b0d597a030b254,AVTAR SURGICAL AND PHARMACEUTICALS PRIVATE LIMITED,DIPP134371,RECOGNISED,U24233MH2021PTC369178,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
647086fce4b0c38c15a3e89c,ATC PACKING SOLUTION PRIVATE LIMITED,DIPP134164,RECOGNISED,U22203MH2023PTC399594,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Supplies,,,,,OK,No website in master,Web-search for official website and public contacts
646f01b6e4b06265ab647e88,24COLOURKICKS PRIVATE LIMITED,DIPP133923,RECOGNISED,U15201MH2023PTC403305,Validation,Nagpur,Maharashtra,Textiles & Apparel,Non- Leather Footwear,,,,,OK,No website in master,Web-search for official website and public contacts
646b3adae4b0cde9dc035ce0,NETPURTI GLOBAL PRIVATE LIMITED,DIPP133584,RECOGNISED,U47912MH2023PTC398859,Prototype,Nagpur,Maharashtra,Indic Language Startups,E-Commerce,,,,,OK,No website in master,Web-search for official website and public contacts
646b25c3e4b02d5d3162c8f5,RAMTEK KISAN BIOFUELS PRIVATE LIMITED,DIPP133893,RECOGNISED,U23201MH2022PTC380939,Validation,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK,No website in master,Web-search for official website and public contacts
6468a060e4b0fb2d873dcb3a,MOHANTY EDUCATION PRIVATE LIMITED,DIPP134100,RECOGNISED,U85306MH2023PTC402939,Prototype,Nagpur,Maharashtra,Education,Coaching,,,,,OK,No website in master,Web-search for official website and public contacts
64675e5de4b025c671455b80,TWINKLING BRAINS PRIVATE LIMITED,DIPP133654,RECOGNISED,U72900MH2022PTC383554,Validation,Nagpur,Maharashtra,Education,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6464af6de4b025c67144b921,CRISSPYNUTS INTERNATIONAL PRIVATE LIMITED,DIPP133750,RECOGNISED,U10793MH2023PTC402372,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
64648d25e4b025c67144adbf,PRAVIND FOODS PRIVATE LIMITED,DIPP133181,RECOGNISED,U10712MH2023PTC400008,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
645551fde4b0af7362cb5573,INDAGRO FARMER PRODUCER COMPANY LIMITED,DIPP132523,RECOGNISED,U01100MH2023PTC397370,Prototype,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
