startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus,scrapedEmail,scrapedPhone,scrapedLinkedIn,pagesChecked,scrapeStatus,scrapeError
6651cc8ee4b0608c0b1818f3,BRAHMAVEDA AYURVED PRIVATE LIMITED,DIPP166718,RECOGNISED,U21003MH2024PTC421019,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://brahmaveda.com/,,,,OK,contact@brahmaveda.com,+91 6156382823; +91 7192114857; +91 7521639692,https://www.linkedin.com/in/brahnaveda-ayurved-private-limited-1866aa34b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BEhZN%2Frm9QuGLQLrTv7hWtQ%3D%3D,4,SUCCESS,
664de08de4b0608c0b1731e8,VLGS TECHNOLOGIES PRIVATE LIMITED,DIPP166432,RECOGNISED,U43122PN2024PTC230496,EarlyTraction,Nagpur,Maharashtra,Analytics,Data Science,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
664af693e4b0608c0b16a29e,COLLECTIVE PRAXIS DPM LLP,DIPP166101,RECOGNISED,ACG-5340,EarlyTraction,Nagpur,Maharashtra,Architecture Interior Design,Others,https://www.thecollectivepraxis.in,,,,OK,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com; example@mysite.com; studio@thecollectivepraxis.in,+91 6149744501; +91 6247622137; +91 6282146654; +91 6343436259; +91 6445767671; +91 6458600687; +91 6471433704; +91 6484266721; +91 6598737231; +91 6634156357; +91 6659822391; +91 6916996047; +91 7026258150; +91 7543859649; +91 7567492980; +91 7614871541; +91 7621047430; +91 7708333333; +91 7861223071; +91 7864981757; +91 7905138339; +91 7949561403; +91 8000247035; +91 8041007905; +91 8102766798; +91 8151079390; +91 8234210526; +91 8234306355; +91 8333333333; +91 8352774113; +91 8410672853; +91 8461538461; +91 8638833992; +91 8666666666; +91 8749999999; +91 8761595233; +91 8766839844; +91 8888770848; +91 8891833439; +91 8979166666; +91 9022974308; +91 9051383399; +91 9089433293; +91 9195185300; +91 9220917692; +91 9288537549; +91 9318219385; +91 9518530055; +91 9584980237; +91 9649122807; +91 9690239516; +91 9941995362; +91 9964391920,https://www.linkedin.com/company/collectivepraxis/,2,SUCCESS,
6648975ae4b0608c0b166dc5,RAJOLI ADVISORY SERVICES PRIVATE LIMITED,DIPP166047,RECOGNISED,U74999MH2018PTC317214,Scaling,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,https://NO WEBSITE,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://NO WEBSITE
Call log:
  - navigating to ""https://NO WEBSITE"", waiting until ""domcontentloaded""
"
66477190e4b0608c0b164880,CORPOSENT PHARMACEUTICAL PRIVATE LIMITED,DIPP165962,RECOGNISED,U24239MH2023PTC396691,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,https://www.corposent.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.corposent.com/
Call log:
  - navigating to ""https://www.corposent.com/"", waiting until ""domcontentloaded""
"
66435c05e4b0608c0b1595f5,MS. DVS MINING INFRA PRIVATE LIMITED,DIPP165640,RECOGNISED,U14200MH2022PTC383239,Prototype,Nagpur,Maharashtra,Renewable Energy,Others,https://info@dvsmining.com,,,,OK,,,,1,SUCCESS,
664349a3e4b08b3dcd0bb125,SIDRTREE AUTOMATION PRIVATE LIMITED,DIPP165618,RECOGNISED,U46593MH2023PTC398262,Scaling,Nagpur,Maharashtra,Chemicals,Others,https://WWW.SIDRTREE.COM,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CONNECTION_CLOSED at https://www.sidrtree.com/
Call log:
  - navigating to ""https://www.sidrtree.com/"", waiting until ""domcontentloaded""
"
6642404de4b02a1359266843,GUT-BUDDY HEALTHCARE SERVICES PRIVATE LIMITED,DIPP165536,RECOGNISED,U46497MH2023PTC407243,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://www.gut-buddy.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_ABORTED at https://www.gut-buddy.com/
Call log:
  - navigating to ""https://www.gut-buddy.com/"", waiting until ""domcontentloaded""
"
66411010e4b02a1359262f6f,DATAVENTICS SOFTWARE SOLUTIONS PRIVATE LIMITED,DIPP165442,RECOGNISED,U62012MH2023PTC399827,Prototype,Nagpur,Maharashtra,IT Services,Product Development,https://www.dataventics.com,,,,OK,info@dataventics.com,+91 9270482746,https://www.linkedin.com/company/dataventics/,2,SUCCESS,
663b607de4b00265e00a49d0,OM PRECAST AND PROJECTS PRIVATE LIMITED,DIPP165045,RECOGNISED,U45400MH2022PTC385525,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,https://www.teamatharva.in,,,,OK,,,,1,SUCCESS,
663b5ac6e4b00265e00a45d1,DURA COMPOSITES PRIVATE LIMITED,DIPP165034,RECOGNISED,U25119MH2024PTC416941,Validation,Nagpur,Maharashtra,Construction,New-age Construction Technologies,https://www.duracomposites.com/,,,,OK,accounts@duracomposites.com; info@duracomposites.com,+91 6045224336; +91 6718070984; +91 6820484485; +91 6845288913; +91 7304921435; +91 7344201443; +91 7677423577; +91 7872338873; +91 7914659041; +91 7927948763; +91 7952153690; +91 7970437455; +91 7984060957; +91 8017448425; +91 8033881768; +91 8038804729; +91 8040665061; +91 8046660991; +91 8088151429; +91 8088856132; +91 8092353360; +91 8101244136; +91 8127294903; +91 8149602507; +91 8158809885; +91 8299511332; +91 8409090141; +91 8457003072; +91 8458417032; +91 8466012369; +91 8467236568; +91 8550741104; +91 8577269050; +91 8823269560; +91 8948996227; +91 9057916964; +91 9507014324; +91 9810949325; +91 9860808995,https://www.linkedin.com/company/dura-composites; https://www.linkedin.com/in/antony-theobold-bb91203b/; https://www.linkedin.com/in/dean-fuller-003b7a63/; https://www.linkedin.com/in/stuart-burns-2408789/; https://www.linkedin.com/in/tom-bowman-59b050161/,4,SUCCESS,
663b3d5de4b00265e00a37e2,MAHACHAI PRIVATE LIMITED,DIPP164996,RECOGNISED,U15134MH2020PTC342169,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,https://www.mahachai.in/,,,,OK,info@mahachai.in,+91 7667492511; +91 7866039685; +91 7866039694; +91 7866039729; +91 8007885000; +91 8046658687; +91 8117863653; +91 8896605831,https://in.linkedin.com/company/maha-chai-india,3,SUCCESS,
663b2f41e4b00265e00a3310,TS SWITCH E-RIDE PRIVATE LIMITED,DIPP164988,RECOGNISED,U62013MH2024PTC417647,EarlyTraction,Nagpur,Maharashtra,Passenger Experience,Others,https://www.switcheride.com,,,,OK,,,,1,SUCCESS,
66373a21e4b0cdd2e3dde5da,UNIKISAN AGROTECH PRIVATE LIMITED,DIPP164773,RECOGNISED,U01114MH2024PTC424324,EarlyTraction,Nagpur,Maharashtra,Agriculture,Agri-Tech,https://www.unikisan.com,,,,OK,,+91 6252463331; +91 6422618488; +91 6564971199; +91 7075195312; +91 7494332021; +91 7496969728; +91 7573323346; +91 7687293411; +91 8180305391; +91 8256371021; +91 9545862313,,3,SUCCESS,
663610bce4b0cdd2e3ddce48,ASTROVERSE TECHNOLOGIES PRIVATE LIMITED,DIPP164723,RECOGNISED,U72900MH2022PTC377723,EarlyTraction,Nagpur,Maharashtra,AI,Machine Learning,https://www.melooha.com/,,,,OK,support@melooha.com,+91 6199998855; +91 6200027465; +91 6463635344; +91 7033901214; +91 7071067690; +91 7200000286; +91 7866040130; +91 7866040162; +91 7909611961; +91 7992401123; +91 7999725341; +91 7999916076; +91 8500099182; +91 8500414120; +91 8509800434; +91 8986663818; +91 9216266472; +91 9696361820; +91 9997558593; +91 9999992847,https://www.linkedin.com/company/melooha/; https://www.linkedin.com/company/melooha/?originalSubdomain=in,3,SUCCESS,
66349b85e4b0cdd2e3dd98a8,ROOTSECURED CONSULTANT PRIVATE LIMITED,DIPP164581,RECOGNISED,U62099PN2024PTC227663,Validation,Nagpur,Maharashtra,Security Solutions,Cyber Security,https://www.rootsecured.com/,,,,OK,connect@rootsecured.com; slakhpatani@gmail.com,+91 6313425541; +91 6313434338; +91 6776446782; +91 6935895335; +91 7909301741; +91 8981374626; +91 9179093017,https://www.linkedin.com/company/rootsecured7/posts/?feedView=all,4,SUCCESS,
66337a6fe4b0cdd2e3dd70d3,SACRET POWER TO-X PRIVATE LIMITED,DIPP164532,RECOGNISED,U40106PN2022PTC208153,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,https://sacretpowertox.com/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sacretpowertox.com/
Call log:
  - navigating to ""https://sacretpowertox.com/"", waiting until ""domcontentloaded""
"
663223cce4b0cdd2e3dd3251,KOLBA ORGANICS LLP,DIPP164433,RECOGNISED,ACE-2473,EarlyTraction,Nagpur,Maharashtra,Agriculture,Organic Agriculture,https://www.nativ.in,,,,OK,you@company.com,,,1,SUCCESS,
662f5cc1e4b0cdd2e3dca966,PROBUZ TECHNOLOGIES PRIVATE LIMITED,DIPP164164,RECOGNISED,U72200MH2021PTC361137,Scaling,Nagpur,Maharashtra,IT Services,IT Management,https://probuztech.in/,,,,OK,finance@probuztech.com; hr@probuztech.com; info@probuztech.com; jobs@probuz.co.in; support@probuztech.com,+91 7866040354; +91 7866040363; +91 7866040372; +91 7866040382; +91 7875006677; +91 8069061345; +91 9178085984,https://www.linkedin.com/company/probuz-technologies,4,SUCCESS,
662b9ac0e4b0cdd2e3dc3ad4,ECO-SPOON PRODUCTS PRIVATE LIMITED,DIPP164006,RECOGNISED,U17092MH2023PTC400656,Prototype,Nagpur,Maharashtra,Waste Management,Others,https://www.ecospoon.co.in,,,,OK,enquiry@ecospoon.co.in,+91 7489831001; +91 7496969728; +91 9174898310,,3,SUCCESS,
662b86d6e4b0cdd2e3dc34d4,GRITZEST TECHNOLOGIES PRIVATE LIMITED,DIPP163989,RECOGNISED,U63999PN2023PTC225302,Validation,Nagpur,Maharashtra,IT Services,Others,http://www.gritzest.com/,,,,OK,,+91 6321318423; +91 7003211169; +91 7209964578; +91 7245386807; +91 7549617605; +91 7581993319; +91 7647876628; +91 7755969133; +91 8671779182; +91 9736681135,https://linkedin.com/company/gritzest,4,SUCCESS,
662b62ede4b0cdd2e3dc2a1a,MAYTAS INFRAVENTURES PRIVATE LIMITED,DIPP163956,RECOGNISED,U45309MH2022PTC393704,Validation,Nagpur,Maharashtra,Construction,Homebuilding,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS/company-master-info.html,,,,OK,appl.helpdesk@mca.gov.in; cvo-mca@gov.in; edit-tools@2x.png; minus@2x.png; plus@2x.png,+91 6109068273; +91 6142450414; +91 6142455375; +91 6161495986; +91 6197668485; +91 6201397811; +91 6291132941; +91 6309571137; +91 6456921346; +91 6456928412; +91 6456934341; +91 6456937874; +91 6456938971; +91 6963278619; +91 6963304101; +91 7059418816; +91 7110109340; +91 7120350883; +91 7146230280; +91 7679694561; +91 7691866327; +91 7754735508; +91 7796698925; +91 7830993708; +91 7845392263; +91 7980100216; +91 9204416194; +91 9582966893; +91 9594158241,https://www.linkedin.com/company/mca21india/,4,SUCCESS,
66279dafe4b0cdd2e3db8de3,VIDYA WAREHOUSING PRIVATE LIMITED,DIPP163641,RECOGNISED,U52109MH2024PTC417868,Validation,Nagpur,Maharashtra,Transportation & Storage,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
66238b43e4b0cdd2e3daf70a,SIXTH SENSE HOSPITALITY SERVICES PRIVATELIMITED,DIPP163388,RECOGNISED,U55101MH2024PTC423300,Validation,Nagpur,Maharashtra,Travel & Tourism,Hospitality,https://SIXTH SENSE HOSPITALITY SERVICES PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://SIXTH SENSE HOSPITALITY SERVICES PRIVATE LIMITED
Call log:
  - navigating to ""https://SIXTH SENSE HOSPITALITY SERVICES PRIVATE LIMITED"", waiting until ""domcontentloaded""
"
66237e18e4b0cdd2e3daf348,AMRUT JAL TECHNOLOGIES PRIVATE LIMITED,DIPP163380,RECOGNISED,U36000MH2024PTC417802,Scaling,Nagpur,Maharashtra,Waste Management,Others,https://ajtplnagpur.wixsite.com/amrut-jal-1,,,,OK,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,+91 6066350710; +91 6134799999; +91 7711511423; +91 7866040745; +91 7866040770; +91 8314026953; +91 8471656468; +91 9145528957; +91 9263648972; +91 9288338191,,2,SUCCESS,
66225a21e4b0cdd2e3dacbce,AGAPE SHIPPING AND LOGISTICS PRIVATE LIMITED,DIPP163327,RECOGNISED,U52292MH2024PTC419660,Validation,Nagpur,Maharashtra,Logistics,Others,https://agapeshipping.in/,,,,OK,,,,1,SUCCESS,
66221248e4b0cdd2e3dab3e5,PROLANCE FUTURE PRIVATE LIMITED,DIPP163280,RECOGNISED,U73200MH2024PTC423350,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Others,https://olivedrab-peafowl-884744.hostingersite.com/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at https://olivedrab-peafowl-884744.hostingersite.com/
Call log:
  - navigating to ""https://olivedrab-peafowl-884744.hostingersite.com/"", waiting until ""domcontentloaded""
"
661e4ebbe4b0d62d662d3682,HEALYANTRA MEDICAL TECHNOLOGIES PRIVATE LIMITED,DIPP162972,RECOGNISED,U32503MH2024PTC421938,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Medical Devices Biomedical,https://www.healyantra.com,,,,OK,management@healyantra.com,+91 6261901512; +91 6489822280; +91 6666666667; +91 6804335328; +91 6832495847; +91 6864780939; +91 6898776991; +91 6898827143; +91 7062828592; +91 7104732387; +91 7315958467; +91 7496969728; +91 7866040932; +91 8097270636; +91 8787790847; +91 8963367888; +91 8999677979; +91 9512797861,https://www.linkedin.com/company/healyantra-pvt-ltd/?viewAsMember=true,4,SUCCESS,
661e4db7e4b0d62d662d3525,DE FAIR HOMES PRIVATE LIMITED,DIPP162909,RECOGNISED,U45309MH2021PTC364282,Scaling,Nagpur,Maharashtra,Construction,Construction & Engineering,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
661a68b9e4b0d62d662ca9de,DYNAGE TECH PRIVATE LIMITED,DIPP162685,RECOGNISED,U62099MH2023PTC399294,Scaling,Nagpur,Maharashtra,Technology Hardware,Electronics,https://www.dynagetech.com,,,,OK,info@dynagetech.com,+91 6346174717; +91 6750147791; +91 7297379035; +91 8884449217; +91 9823093455,,2,SUCCESS,
6616dcdfe4b04e0505d8726b,DIPVIJAY MULTY SERVICE,DIPP163627,RECOGNISED,NG000009761,Prototype,Nagpur,Maharashtra,Human Resources,Others,https://sauvijay@gmail.com,,,,OK,,+91 8369249702,,1,SUCCESS,
66151725e4b04e0505d811c7,UPCYCLE WASTE WISE PRIVATE LIMITED,DIPP162420,RECOGNISED,U22113MH2024PTC421821,Validation,Nagpur,Maharashtra,Automotive,Tires & Rubber Products,https://UPCYCLE WASTE WISE PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://UPCYCLE WASTE WISE PRIVATE LIMITED
Call log:
  - navigating to ""https://UPCYCLE WASTE WISE PRIVATE LIMITED"", waiting until ""domcontentloaded""
"
66141ec7e4b018edf02b8538,BUDDHA COGNITIVE LAB PRIVATE LIMITED,DIPP162350,RECOGNISED,U62099MH2024PTC417114,Prototype,Nagpur,Maharashtra,IT Services,IT Consulting,http://www.hirebuddha.in/,,,,OK,,,,1,SUCCESS,
660d85f4e4b0cba5bc171f13,FINKEEP PRIVATE LIMITED,DIPP161959,RECOGNISED,U69201MH2023PTC401012,Validation,Nagpur,Maharashtra,Finance Technology,Accounting,https://www.finkeep.in,,,,OK,,+91 7817915094; +91 7866041913,,3,SUCCESS,
660d42cde4b0cba5bc170f0a,CHATRAPATIY IMPEX PHARMA INDIA PRIVATE LIMITED,DIPP161784,RECOGNISED,U21000MH2024PTC416467,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,https://chatrapatiyimpex.com/,,,,OK,%20impexchatrapatiy@gmail.com; impexchatrapatiy@gmail.com,+91 9168252327; +91 9196041040,,3,SUCCESS,
65f955fbe4b07fb5e52f4844,SHUBH ADS PRIVATE LIMITED,DIPP160362,RECOGNISED,U28293MH2023PTC402337,Validation,Nagpur,Maharashtra,Renewable Energy,Manufacture of Machinery and Equipment,https://SHUBH ADS PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://SHUBH ADS PRIVATE LIMITED
Call log:
  - navigating to ""https://SHUBH ADS PRIVATE LIMITED"", waiting until ""domcontentloaded""
"
65f3fedfe4b0d69ddd02a02e,SILCOSYS SOLUTIONS PRIVATE LIMITED,DIPP160052,RECOGNISED,U78100MH2023PTC414984,Validation,Nagpur,Maharashtra,IT Services,IT Consulting,https://www.silcosys.com,,,,OK,info@silcosys.com; kbhagat@silcosys.com,+91 6090225563; +91 6485959039; +91 7219120922; +91 7301587301; +91 8336252189; +91 8730158730; +91 9321670918,http://www.linkedin.com/company/101177333; https://www.linkedin.com/company/silcosys-solutions,3,SUCCESS,
65f2d42fe4b023ec3d75e5df,VEER INFOTECH PRIVATE LIMITED,DIPP160008,RECOGNISED,U72900MH2020PTC351617,EarlyTraction,Nagpur,Maharashtra,IT Services,Application Development,https://www.stcc-triage.com/partners,,,,OK,4@4x.png; 5@4x.png; info@bingli.us; info@fonemed.com; info@stcc-triage.com; presales@veerinfortech.com; user@domain.com,+91 6403300412; +91 6870026525; +91 6870040893; +91 6962599559; +91 6987469284; +91 7093142272; +91 7294425964; +91 7294429708; +91 7401542833; +91 7544767622; +91 7575383285; +91 7575383286; +91 7575383287; +91 7575383394; +91 7575383400; +91 7575383407; +91 7575389937; +91 7587279568; +91 7623911491; +91 7730681503; +91 7730683045; +91 7730683700; +91 7730684403; +91 7730685845; +91 7730688252; +91 7739541880; +91 7739541939; +91 7739543765; +91 7739544422; +91 7739544580; +91 7739547536; +91 7739547604; +91 7739548175; +91 7739548755; +91 7739549442; +91 7739550064; +91 7739550568; +91 7739550603; +91 7739551662; +91 7739552154; +91 7742769703; +91 7742769704; +91 7777786254; +91 7846588209; +91 7863847412; +91 7866042247; +91 7866042260; +91 7866042280; +91 8004750593; +91 8026003250; +91 8031003875; +91 8296943231; +91 8346862793; +91 8449547822; +91 8463101767; +91 8463105014; +91 8557474323; +91 8801374486; +91 8913606104; +91 9005278957; +91 9071581972; +91 9170931422; +91 9253526733; +91 9342718145; +91 9694323144; +91 9925473553,https://www.linkedin.com/company/schmitt-thompson-clinical-content/,3,SUCCESS,
65f18cd2e4b023ec3d7594ad,ENLIGHT ENGINEERING,DIPP161182,RECOGNISED,NG000008806,EarlyTraction,Nagpur,Maharashtra,Biotechnology,Others,https://www.kamwa.co.in/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.kamwa.co.in/
Call log:
  - navigating to ""https://www.kamwa.co.in/"", waiting until ""domcontentloaded""
"
65e968a9e4b063fe21c6fd73,MEWAD TEXTILES PRIVATE LIMITED,DIPP159339,RECOGNISED,U46695MH2024PTC417383,Validation,Nagpur,Maharashtra,Textiles & Apparel,Others,https://www.com,,,,OK,,,,1,SUCCESS,
65e965f4e4b063fe21c6fbb5,ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED,DIPP159337,RECOGNISED,U81300MH2023PTC401842,Validation,Nagpur,Maharashtra,Agriculture,Horticulture,https://ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED
Call log:
  - navigating to ""https://ASG MAINTENANCE AND LAWN INNOVATION PRIVATE LIMITED"", waiting until ""domcontentloaded""
"
65e94238e4b063fe21c6ec82,PHILONTHROPIC MULTIVENTURES PRIVATE LIMITED,DIPP159318,RECOGNISED,U96090MH2024PTC416466,Validation,Nagpur,Maharashtra,Agriculture,Food Processing,https://www.falconebiz.com/company/PHILONTHROPIC-MULTIVENTURES-PRIVATE-LIMITED-U96090MH2024PTC416466,,,,OK,info@arinesolutions.com; iventure555@gmail.com; sales@falconebiz.com; support@falconebiz.com,+91 7866042376; +91 7866042378; +91 8584866014; +91 8912620121; +91 9167789464; +91 9316375891; +91 9971990887,,4,SUCCESS,
65e6e910e4b063fe21c64e8a,FITROO CLOTHING PRIVATE LIMITED,DIPP160023,RECOGNISED,U14101MH2023PTC401816,Prototype,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,http://www.fitrooclothing.com/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.fitrooclothing.com/
Call log:
  - navigating to ""http://www.fitrooclothing.com/"", waiting until ""domcontentloaded""
"
65decceae4b0a5e1c011a608,SKYBLUE INFRA VENTURES LLP,DIPP158455,RECOGNISED,ACD-6757,Validation,Nagpur,Maharashtra,Real Estate,Housing,https://www.thecompanycheck.com/people/skyblue-infra-ventures-llp/ACD-6757,,,,OK,john@company.com; name@company.com; support@thecompanycheck.com,+91 7452302757; +91 7817915094; +91 7866008752; +91 8988943213; +91 9876543210; +91 9915764025,https://www.linkedin.com/company/the-company-check/,4,SUCCESS,
65ddb3e1e4b0c758a8852cb1,SOLITARY SPACES PRIVATE LIMITED,DIPP158349,RECOGNISED,U71100MH2024PTC417866,EarlyTraction,Nagpur,Maharashtra,Architecture Interior Design,Others,https://solitaryspaces.in,,,,OK,,,,1,SUCCESS,
65dd7902e4b0f8921ab260d4,BLEND EAT FOODS PRIVATE LIMITED,DIPP158302,RECOGNISED,U10795MH2023PTC407524,Validation,Nagpur,Maharashtra,Chemicals,Agricultural Chemicals,https://blendeatfoods.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://blendeatfoods.com/
Call log:
  - navigating to ""https://blendeatfoods.com/"", waiting until ""domcontentloaded""
"
65dc7f5fe4b06352cbf09f9e,DASHOFRUIT FOODS PRIVATE LIMITED,DIPP158268,RECOGNISED,U56102MH2023PTC408742,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,http://www.dashofruit.com/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.dashofruit.com/
Call log:
  - navigating to ""http://www.dashofruit.com/"", waiting until ""domcontentloaded""
"
65dc6eece4b06352cbf097cc,PUTHRAN HOSPITALITY PRIVATE LIMITED,DIPP158243,RECOGNISED,U55101MH2023PTC400569,Validation,Nagpur,Maharashtra,Food & Beverages,Microbrewery,https://www.google.com/search?q=PUTHRAN+HOSPITALITY+PRIVATE+LIMITED&amp;rlz=1C1ONGR_enIN1009IN1009&amp;oq=PUTHRAN+HOSPITALITY+PRIVATE+LIMITED&amp;gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg80gEHNDg2ajBqN6gCALACAA&amp;sou,,,,OK,,,,1,SUCCESS,
65d9a661e4b06352cbefbdef,MAXELS TEKVENTURES PRIVATE LIMITED,DIPP158565,RECOGNISED,U74999MH2022PTC385365,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Others,https://maxelstek.com/,,,,OK,contact@maxelstek.com; headcoe@maxelstek.com,+91 7290857603; +91 7508360879; +91 8329675481; +91 8698563636,,4,SUCCESS,
65d868a7e4b06352cbef55d8,Kolbro Group Private Limited,DIPP158072,RECOGNISED,U74999MH2018PTC308003,EarlyTraction,Nagpur,Maharashtra,IT Services,Project Management,http://kolbrogroup.com,,,,OK,admin@kolbrogroup.com; kolbro.group@gmail.com,+91 6087745225; +91 7770085819; +91 9225220071; +91 9247287875,,3,SUCCESS,
65d59255e4b0ca4eefccd762,MOCBSZ PRIVATE LIMITED,DIPP157685,RECOGNISED,U39000MH2022PTC383447,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,https://www.com,,,,OK,,,,1,SUCCESS,
65ccb007e4b0da2d9424e016,VIKRAMADITYA CTL PRIVATE LIMITED,DIPP153857,RECOGNISED,U43299MH2023PTC405641,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,https://www.VIKRAMADITYACTL.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.vikramadityactl.com/
Call log:
  - navigating to ""https://www.vikramadityactl.com/"", waiting until ""domcontentloaded""
"
65ccaf54e4b0da2d9424df65,ANTMORE LABS PRIVATE LIMITED,DIPP153805,RECOGNISED,U62099MH2023PTC412178,Validation,Nagpur,Maharashtra,IT Services,Others,https://www.thegoodgametheory.com/,,,,OK,contact@thegoodgametheory.com,+91 6747924833,https://www.linkedin.com/company/thegoodgametheory/,2,SUCCESS,
